"DESKTOP-SRDUUC3","\Microsoft\Windows\Input\MouseSyncDataAvailable","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Input\PenSyncDataAvailable","N/A","Ready","Interactive/Background","28/07/2025 23:52:19","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Input\TouchpadSyncDataAvailable","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\InstallService\ScanForUpdates","03/09/2025 13:49:54","Ready","Interactive/Background","01/09/2025 19:32:32","-2147023829","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","07:00:00","01/01/2014","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DESKTOP-SRDUUC3","\Microsoft\Windows\InstallService\ScanForUpdates","03/09/2025 09:58:22","Ready","Interactive/Background","01/09/2025 19:32:32","-2147023829","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\InstallService\ScanForUpdates","03/09/2025 20:45:38","Ready","Interactive/Background","01/09/2025 19:32:32","-2147023829","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only","07:00:00","01/01/2014","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DESKTOP-SRDUUC3","\Microsoft\Windows\InstallService\ScanForUpdatesAsUser","N/A","Ready","Interactive/Background","02/09/2025 02:11:43","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","04:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\InstallService\WakeUpAndContinueUpdates","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\InstallService\WakeUpAndScanForUpdates","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","07:00:00","01/01/2014","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\International\Synchronize Language Settings","N/A","Ready","Interactive/Background","02/09/2025 12:53:37","0","Microsoft Corporation","COM handler","N/A","Synchronize User Language Settings from other devices.","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\International\Synchronize Language Settings","N/A","Ready","Interactive/Background","02/09/2025 12:53:37","0","Microsoft Corporation","COM handler","N/A","Synchronize User Language Settings from other devices.","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\LanguageComponentsInstaller\Installation","N/A","Ready","Interactive/Background","02/09/2025 13:09:20","0","Microsoft Corporation","COM handler","N/A","Install language components that match the user's language list.","Enabled","Disabled","No Start On Batteries","INTERACTIVE","Disabled","01:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\LanguageComponentsInstaller\Installation","N/A","Ready","Interactive/Background","02/09/2025 13:09:20","0","Microsoft Corporation","COM handler","N/A","Install language components that match the user's language list.","Enabled","Disabled","No Start On Batteries","INTERACTIVE","Disabled","01:00:00","Scheduling data is not available in this format.","At idle time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources","N/A","Ready","Interactive/Background","01/09/2025 21:32:38","0","Microsoft Corporation","COM handler","N/A","Install language components that match the user's language list.","Enabled","Disabled","No Start On Batteries","INTERACTIVE","Disabled","01:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Location\Notifications","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\System32\LocationNotificationWindows.exe ","N/A","Location Notification","Enabled","Disabled","","Authenticated Users","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Location\WindowsActionDialog","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\System32\WindowsActionDialog.exe ","N/A","Location Notification","Enabled","Disabled","","Authenticated Users","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Maintenance\WinSAT","N/A","Ready","Interactive/Background","31/08/2025 00:12:00","0","Microsoft","COM handler","N/A","Measures a system's performance and capabilities","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","Administrators","Disabled","00:30:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Autopilot\DetectHardwareChange","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\Autopilot.dll,-600)","COM handler","N/A","$(@%SystemRoot%\system32\Autopilot.dll,-602)","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Autopilot\DetectHardwareChange","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\Autopilot.dll,-600)","COM handler","N/A","$(@%SystemRoot%\system32\Autopilot.dll,-602)","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Autopilot\RemediateHardwareChange","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\Autopilot.dll,-600)","COM handler","N/A","$(@%SystemRoot%\system32\Autopilot.dll,-603)","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Provisioning\Cellular","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\system32\ProvTool.exe /turn 7 /source CellStateChangeTask","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Provisioning\Logon","N/A","Ready","Interactive/Background","01/09/2025 21:56:48","-2147023829","N/A","%windir%\system32\ProvTool.exe /turn 5 /source LogonIdleTask","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Provisioning\Retry","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\system32\ProvTool.exe /turn 5 /source ProvRetryTask","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Management\Provisioning\RunOnReboot","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\system32\ProvTool.exe /turn 5 /source ContinueSessionTask","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Maps\MapsToastTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task shows various Map related toasts","Enabled","Disabled","","INTERACTIVE","Disabled","00:00:05","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Maps\MapsUpdateTask","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task checks for updates to maps which you have downloaded for offline use. Disabling this task will prevent Windows from notifying you of updated maps.","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","NETWORK SERVICE","Disabled","00:00:40","Scheduling data is not available in this format.","One Time Only, Hourly ","00:00:00","21/10/2014","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/A","Ready","Interactive/Background","02/09/2025 02:11:41","-2147020576","Microsoft Corporation","COM handler","N/A","Schedules a memory diagnostic in response to system events.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","Administrators","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/A","Ready","Interactive/Background","02/09/2025 02:11:41","-2147020576","Microsoft Corporation","COM handler","N/A","Schedules a memory diagnostic in response to system events.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","Administrators","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/A","Ready","Interactive/Background","02/09/2025 02:11:41","-2147020576","Microsoft Corporation","COM handler","N/A","Schedules a memory diagnostic in response to system events.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","Administrators","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/A","Ready","Interactive/Background","02/09/2025 02:11:41","-2147020576","Microsoft Corporation","COM handler","N/A","Schedules a memory diagnostic in response to system events.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","Administrators","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic","N/A","Ready","Interactive/Background","02/09/2025 02:11:43","-2147023829","Microsoft Corporation","COM handler","N/A","Detects and mitigates problems in physical memory (RAM).","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","Administrators","Disabled","02:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Mobile Broadband Accounts\MNO Metadata Parser","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft","%SystemRoot%\System32\MbaeParserTask.exe ","N/A","Mobile Broadband Account Experience Metadata Parser","Enabled","Disabled","","SYSTEM","Disabled","00:03:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\MUI\LPRemove","N/A","Ready","Interactive/Background","31/08/2025 00:11:20","0","Microsoft Corporation","%windir%\system32\lpremove.exe ","N/A","Launch language cleanup tool","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","09:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Multimedia\SystemSoundsService","N/A","Running","Interactive/Background","02/09/2025 12:53:07","267009","N/A","COM handler","N/A","System Sounds User Mode Agent","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\NetTrace\GatherNetworkInfo","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft","%windir%\system32\gatherNetworkInfo.vbs ","$(Arg1)","Network information collector","Enabled","Disabled","Stop On Battery Mode","Users","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\NlaSvc\WiFiTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe nla","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Offline Files\Background Synchronization","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task controls periodic background synchronization of Offline Files when the user is working in an offline mode.","Disabled","Disabled","","Authenticated Users","Disabled","24:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","00:00:00","01/01/2008","N/A","N/A","N/A","2 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Offline Files\Logon Synchronization","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task initiates synchronization of Offline Files when a user logs onto the system.","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","Authenticated Users","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\PI\SecureBootEncodeUEFI","N/A","Ready","Interactive/Background","25/08/2025 04:31:31","-1073741822","N/A","%WINDIR%\system32\SecureBootEncodeUEFI.exe ","N/A","N/A","Enabled","Disabled","","Administrators","Disabled","00:01:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Plug and Play\Device Install Group Policy","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Device Installation Group Policy Change Handler","Enabled","Disabled","","SYSTEM","Disabled","24:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Plug and Play\Device Install Reboot Required","N/A","Ready","Interactive/Background","02/09/2025 12:53:07","0","Microsoft Corporation","COM handler","N/A","Notifies the user that Windows needs to be restarted to finish setting up a device.","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Plug and Play\Device Install Reboot Required","N/A","Ready","Interactive/Background","02/09/2025 12:53:07","0","Microsoft Corporation","COM handler","N/A","Notifies the user that Windows needs to be restarted to finish setting up a device.","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\drvinst.exe 6","N/A","Generalize driver state in order to prepare the system to be bootable on any hardware configuration.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem","N/A","Ready","Interactive/Background","02/09/2025 02:11:43","-2147023829","Microsoft Corporation","COM handler","N/A","This task analyzes the system looking for conditions that may cause high energy use.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Printing\EduPrintProv","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\system32\eduprintprov.exe ","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
